SchoolID,Classroom.Shortage,Total.Total.Seat,Total.Seats.Shortage,Building Count_Condemned / For Demolition,Building Count_For Completion,Building Count_For Condemnation,Building Count_Good Condition,Building Count_Needs Major Repair,Building Count_Needs Minor Repair,Building Count_On-going Construction,Number of Rooms_Condemned / For Demolition,Number of Rooms_For Completion,Number of Rooms_For Condemnation,Number of Rooms_Good Condition,Number of Rooms_Needs Major Repair,Number of Rooms_Needs Minor Repair,Number of Rooms_On-going Construction,ALS-CLC_2024_Allocation,ELECTRIFICATION 2017,ELECTRIFICATION 2018,ELECTRIFICATION 2019,ELECTRIFICATION 2020,ELECTRIFICATION 2023,ELECTRIFICATION 2024,GABALDON 2020,GABALDON 2021,GABALDON 2022,GABALDON 2023,GABALDON 2024,SCHOOL HEALTH FACILITIES 2022,SCHOOL HEALTH FACILITIES 2024,LibHub 2024,LMS 2020,LMS 2021,LMS 2022,LMS 2023,LMS 2024,NC 2014,NC 2015,NC 2016,NC 2017,NC 2018,NC 2019,NC 2020,NC 2021,NC 2023,NC 2024,QRF 2019,QRF 2020,QRF 2021,QRF 2022,QRF 2022 REPLENISHMENT,QRF 2023,QRF 2024,REPAIR 2020,REPAIR 2021,REPAIR 2022,REPAIR 2023,REPAIR 2024,SPED-ILRC 2024,With_Buildable_space,Buildable_space Remarks,Site Ownership,Site Ownership Remarks,Geotechnical Testing,Geotechnical Testing Remarks,LMS.School,Lat,Long
132241,0,225,0,,,,6,,,,,,,7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238606.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,No,0,0,0,0,0,1,,
213002,3,26,1,,,,1,,3,,,,,1,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,1,,
304789,1,456,0,,,,8,,,,,,,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220417.57,2158606.04,17430000,0,12900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7070707,0,Yes,0,Deed of Donation,0,0,0,0,,
304790,0,479,0,,,2,3,4,2,,,,4,3,8,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6519337.638,5120405.61,0,21500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132163,2,35,46,,,1,1,3,,,,,2,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000,0,0,0,Yes,0,Tax Declaration,0,0,0,1,,
132166,0,150,0,,1,,1,2,3,,,1,,1,5,9,,0,0,0,0,0,0,0,0,0,0,0,0,760000,0,0,0,0,0,0,0,0,6805184.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132167,1,23,5,,,,2,,,1,,,,3,,,2,0,0,0,0,0,0,0,0,0,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8019562.5,0,0,0,0,0,0,0,0,2223000,0,0,3000000,0,0,No,0,0,0,0,0,1,,
132169,0,90,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1170000,0,0,0,0,0,17169796.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132170,0,75,46,,1,,1,4,,,,1,,1,6,,,0,0,0,0,0,0,0,0,0,0,0,0,243894.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132171,0,,80,,,,5,,,,,,,7,,,,0,0,0,0,0,0,0,0,0,0,0,0,760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,No,0,0,0,0,0,1,,
132174,0,41,2,,,,3,,2,1,,,,4,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132176,5,"1,740",0,,,,14,2,,1,,,,32,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,241549.63,0,0,0,0,0,0,0,0,0,0,0,14600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
304783,0,800,166,,1,,1,18,3,1,,6,,1,28,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8534965.051,22741785.42,0,25800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
502857,,,,,,,5,1,,,,,,10,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,0,0,0,0,0,0,,
132243,7,519,0,,,,4,1,,1,,,,6,1,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102329.12,0,0,0,0,4874764.169,0,0,0,22064483.27,0,0,0,0,0,0,0,0,0,0,2616059,0,0,No,0,0,0,0,0,1,,
132246,3,33,0,,,1,,,1,,,,2,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224580.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132249,0,263,76,,,,5,,,,,,,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5495299.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519729,0,0,No,0,0,0,0,0,0,,
132253,1,207,0,,,2,,,2,,,,3,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132254,2,"1,975",0,,,2,8,,,,,,6,35,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9832305,0,7054470.44,Yes,w/ demolition & Needs Pile Driving,Deed of Donation,0,1,0,1,,
132256,4,222,0,,,1,3,,1,,,,3,4,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,1940039,0,0,0,0,No,0,0,0,0,0,1,,
132258,4,556,0,,,,,,4,,,,,,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132259,0,148,22,,,,4,,,,,,,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152329.12,0,2183970.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,0,0,0,0,0,No,0,0,0,0,0,0,,
304796,4,160,249,,,,,1,3,,,,,,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104511,0,0,Yes,Needs site Improvement,Deed of Donation,0,0,0,0,,
304803,1,457,122,,,,9,,,,,,,19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888174.43,10437131.51,2226509.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6643981,0,Yes,needs Site Improvement,Deed of Donation,0,1,Conducted by DPWH,0,,
304806,0,262,0,,,1,,,5,,,,2,,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178606,7321271.404,3385755.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
304807,2,164,0,,,,,1,5,,,,,,2,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814740.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347653,0,0,0,0,0,Yes,w/ Demoltion & needs Site improvement,Deed of Donation,0,0,0,1,,
317701,0,"1,135",0,,,,1,9,2,,,,,1,39,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6399164.766,8514965.051,34489012.26,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
317703,0,130,0,,,,,3,1,,,,,,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278606,0,3285755.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
317704,0,406,0,,,,,8,,,,,,,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107329.12,9714965,16997849.62,22087958.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
317706,4,194,0,,,,3,,,,,,,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318606,7321271.404,0,0,0,0,0,0,21362750.48,0,0,0,0,0,0,0,0,0,0,3897705,0,0,No,0,0,0,0,0,1,,
132242,4,50,34,,,,,,1,,,,,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22395355.38,0,0,0,0,0,0,0,0,0,11071704.07,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132251,3,26,8,,,1,,,1,,,,2,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224580.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132262,2,166,0,,,,1,,,,,,,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12732017.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132272,18,"1,021","2,031",,,,12,2,3,,,,,45,26,5,,0,0,0,0,0,0,0,0,0,0,0,5419736.68,0,0,0,0,0,0,0,0,0,0,0,41549450.51,0,46402225.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15292195,0,0,Yes,w/ Demolition,Tax Declaration,0,1,0,0,,
132274,4,63,9,2,,,,,1,,6,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152329.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132277,1,57,0,,,,1,2,,1,,,,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224580.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132278,1,29,6,,,,,1,,,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5475299.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132283,0,190,30,,,,1,2,1,,,,,2,7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,& Deed of Donation,1,0,0,,
132287,0,"1,381",531,2,,3,6,3,4,,8,,9,15,6,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,0,1,Conducted by DPWH,0,,
132288,3,77,33,,,,2,,,,,,,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098329.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Deed of Donation,0,0,0,0,,
304793,0,145,0,,,,2,2,3,,,,,2,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814740.174,10171013.15,3410083.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
304794,2,961,175,,,,,1,9,,,,,,5,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214965.051,6669337.64,19987981.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,0,1,0,0,,
317705,1,155,12,,,,1,,3,,,,,1,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097329.12,0,2083470.02,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,Deed of Donation,0,1,0,0,,
132248,0,118,31,,,,3,,,,,,,8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3352231.84,0,0,0,0,0,0,0,0,0,0,16488386.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161561,0,No,0,0,0,0,0,0,,
132250,1,143,0,,,,7,,,,,,,9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152329.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132290,46,"1,610",0,,,,13,,1,,,,,48,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100329.12,0,28319284.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,0,1,Conducted by DPWH,0,,
132294,5,113,112,,,2,,,4,,,,4,,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Embankment,Tax Declaration,0,1,0,1,,
132295,3,169,0,,,,2,1,1,,,,,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591385,0,0,0,0,Yes,w/ Demolition,Tax Declaration,& Deed of Donation,0,0,1,,
132300,5,151,91,,,,,2,3,,,,,,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097329.12,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,Deed of Donation,0,0,0,0,,
132302,1,147,58,,,,,,6,,,,,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
213501,2,101,250,,,,,1,,,,,,,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ embankment,Deed of Donation,0,0,0,0,,
317702,1,308,0,,,,,,7,,,,,,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368606,5724213.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,Others,BRgy. Resolution,0,0,0,,
317707,0,506,0,,,,,2,4,,,,,,4,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988417.57,2710828.124,0,10067557.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132252,1,49,59,,,,2,,,,,,,7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16478386.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition &  needs Site Improvement,Deed of Donation,0,1,Conducted by DPWH,0,,
132255,1,132,7,,,,,6,,,,,,,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Others,Brgy. Resolution ,1,0,0,,
132261,0,142,0,,,8,2,,,,,,8,7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12762017.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114894,0,0,No,0,0,0,0,0,0,,
132266,3,335,0,,,,4,,1,,,,,5,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152448,0,0,No,0,0,0,0,0,0,,
132271,6,"1,021",281,,,,2,,4,,,,,8,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4297929.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132275,2,173,57,,,,1,1,,,,,,3,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11303013.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,Tax Declaration,& Deed of Donation,1,0,0,,
132276,2,478,0,,,,1,,,,,,,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18560762.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132282,7,150,154,,,1,,2,5,,,,4,,2,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ 5m+ Embankment,Tax Declaration,& Deed of Donation,1,0,1,,
132286,4,108,72,,,,3,3,,,,,,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,& Deed of Donation,0,0,0,,
304800,0,714,0,,,,,1,9,,,,,,8,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097329.12,8414965.051,18638158.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
304804,0,156,0,,,,,4,,,,,,,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060417.57,4179480.348,12233559.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
304805,0,148,0,,,,,3,3,,,,,,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118606,7321271.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132280,0,33,5,,,1,,1,,,,,3,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224580.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132281,3,119,0,,,,,3,,,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152329.12,0,0,0,3833354.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132285,1,29,0,,,,,3,,,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132289,6,353,178,,,,6,,,,,,,16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,& Deed of Donation,0,0,1,,
132292,1,148,48,,,,,1,4,,,,,,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Embankment,Tax Declaration,0,0,0,0,,
132293,3,363,99,,,,,3,6,,,,,,5,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4592048.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,& Deed of Donation,1,0,0,,
132296,7,270,0,,,,,4,1,,,,,,10,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098329.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,0,0,0,0,,
132297,0,186,230,,,2,6,1,,,,,6,9,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,6494027,0,0,No,0,0,0,0,0,1,,
132301,0,162,44,,,1,,1,2,,,,2,,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986417.57,0,0,0,0,0,0,0,9713930.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132303,3,41,0,,,,,1,1,,,,,,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224580.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132304,5,311,12,,,,6,,,,,,,9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190658.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demoltion,Tax Declaration,& Deed of Donation,0,0,0,,
304795,0,665,0,,,1,,3,7,,,,1,,12,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214965.051,14018754.96,24881995.64,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132244,7,218,0,,,,,3,1,,,,,,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020174.43,0,3739488.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132245,3,442,0,,,,1,1,1,,,,,1,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132247,7,646,156,,,2,12,1,,,,,2,18,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100329.12,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,0,0,0,1,,
132257,1,240,41,,,1,,2,2,,,,2,,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition & needs Site Improvement,Tax Declaration,0,0,0,0,,
132260,1,84,0,,,2,1,1,,,,,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132291,1,181,36,,,,1,1,2,,,,,1,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,Deed of Donation,0,0,0,0,,
132298,0,293,263,,,,3,5,3,,,,,3,8,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132299,5,649,64,,,1,11,,3,,,,4,20,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition ,Tax Declaration,0,1,0,1,,
132336,0,12,49,,,1,,,2,,,,2,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655089.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478396,0,0,No,0,0,0,0,0,1,,
304799,0,869,0,,,,1,2,17,,,,,1,5,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8364965.051,13798408.31,23081456.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ demolition,Tax Declaration,0,1,Conducted by DPWH,0,,
340383,4,709,127,,,,,,3,,,,,,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19987981.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,,
132263,14,765,0,,,,3,,2,,,,,8,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132264,2,103,0,,,,,2,,,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098329.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ Demolition,Tax Declaration,0,0,0,0,,
132265,0,118,318,,,,8,,,,,,,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9648364.53,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,1,,
132267,5,133,43,,,,,,3,,,,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098329.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,w/ demolition,Tax Declaration,0,0,0,0,,
132268,0,283,0,,,2,4,3,2,,,,7,6,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8535128,0,0,No,0,0,0,0,0,0,,
132269,3,477,0,,,1,8,,,,,,1,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14508128.72,0,0,0,0,0,0,0,0,0,0,0,0,0,4795114,0,0,Yes,w/ Demoltion,Deed of Donation,0,1,Conducted by DPWH,0,,
